序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
83,University of Glasgow,United Kingdom,1.1,2
83,University of Groningen,Netherlands,1.1,1
83,University of Göttingen,Germany,1.1,1
83,University of Helsinki,Finland,1.1,1
83,University of Hong Kong,Hong Kong,1.1,1
83,University of Leipzig,Germany,1.1,1
83,University of Minnesota,United States,1.1,2
83,University of Missouri,United States,1.1,1
83,University of Nevada,United States,1.1,1
83,University of New Brunswick,Canada,1.1,1
83,University of North Carolina,United States,1.1,2
83,University of Nottingham,United Kingdom,1.1,1
83,University of Oxford,United Kingdom,1.1,1
83,University of Passau,Germany,1.1,1
83,University of Pittsburgh,United States,1.1,2
83,University of Rochester,United States,1.1,2
83,University of Salerno,Italy,1.1,2
83,University of Sheffield,United Kingdom,1.1,3
83,University of Siegen,Germany,1.1,1
83,University of St Andrews,United Kingdom,1.1,1
83,University of Strathclyde,United Kingdom,1.1,1
83,University of Surrey,United Kingdom,1.1,1
83,University of Sydney,Australia,1.1,1
83,University of Tsukuba,Japan,1.1,2
83,University of Tübingen,Germany,1.1,2
83,University of Waikato,New Zealand,1.1,1
83,Utrecht University,Netherlands,1.1,1
83,VU Amsterdam,Netherlands,1.1,1
83,VinUniversity,Vietnam,1.1,2
83,Washington State University,United States,1.1,2
83,Washington University in St. Louis,United States,1.1,1
83,Westlake University,China,1.1,1
83,Worcester Polytechnic Institute,United States,1.1,1
83,Xi'an Jiaotong University,China,1.1,2
83,York University,Canada,1.1,1
83,Zhejiang University,China,1.1,1
192,Brigham Young University,United States,1.0,1
192,Drexel University,United States,1.0,1
192,George Washington University,United States,1.0,1
192,Hacettepe University,Turkey,1.0,1
192,Heriot-Watt University,United Kingdom,1.0,1
192,IISc Bangalore,India,1.0,1
192,Lancaster University,United Kingdom,1.0,1
192,Nanyang Technological University,Singapore,1.0,1
192,RMIT University,Australia,1.0,1
192,Stellenbosch University,South Africa,1.0,1
192,Trinity College Dublin,Ireland,1.0,1
192,University College Dublin,Ireland,1.0,1
192,University of Bamberg,Germany,1.0,1
192,University of Bremen,Germany,1.0,1
192,University of Connecticut,United States,1.0,1
192,University of Düsseldorf,Germany,1.0,1
192,University of Hannover,Germany,1.0,1
192,University of Mainz,Germany,1.0,1
192,University of Southampton,United Kingdom,1.0,1
192,University of Tartu,Estonia,1.0,1
192,University of Virginia,United States,1.0,1
192,Université Laval,Canada,1.0,1
192,Uppsala University,Sweden,1.0,1
192,Waseda University,Japan,1.0,1
192,Özyeğin University,Turkey,1.0,1
