序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
47,Tel Aviv University,Israel,1.6,7
47,University of British Columbia,Canada,1.6,7
47,University of Texas at Dallas,United States,1.6,4
61,Arizona State University,United States,1.5,6
61,Boston University,United States,1.5,4
61,Duke University,United States,1.5,4
61,Georgia Institute of Technology,United States,1.5,6
61,National Taiwan University,Taiwan,1.5,7
61,Pennsylvania State University,United States,1.5,6
61,Seoul National University,South Korea,1.5,6
61,Singapore Management University,Singapore,1.5,5
61,Soochow University,China,1.5,7
61,TU Berlin,Germany,1.5,7
61,TU Darmstadt,Germany,1.5,4
61,Univ. of California - Los Angeles,United States,1.5,6
61,Universidade de Lisboa,Portugal,1.5,5
61,University of Illinois at Chicago,United States,1.5,5
61,University of Manchester,United Kingdom,1.5,3
61,University of Melbourne,Australia,1.5,7
61,University of Oxford,United Kingdom,1.5,7
61,University of Tokyo,Japan,1.5,6
61,University of Tübingen,Germany,1.5,8
61,Xi'an Jiaotong University,China,1.5,3
81,Adelaide University,Australia,1.4,4
81,Brown University,United States,1.4,4
81,City University of Hong Kong,Hong Kong,1.4,4
81,ETH Zurich,Switzerland,1.4,5
81,Indiana University,United States,1.4,6
81,National Tsing Hua University,Taiwan,1.4,3
81,Queen Mary University of London,United Kingdom,1.4,3
81,Renmin University of China,China,1.4,4
81,Sapienza University of Rome,Italy,1.4,4
81,Shanghai Jiao Tong University,China,1.4,5
81,TU Wien,Austria,1.4,6
81,Texas A&amp;M University,United States,1.4,2
81,Univ. of California - Santa Cruz,United States,1.4,3
81,University of Colorado Boulder,United States,1.4,5
81,University of Liverpool,United Kingdom,1.4,7
81,University of Rochester,United States,1.4,4
81,University of Southern California,United States,1.4,4
81,University of Surrey,United Kingdom,1.4,6
81,University of Trento,Italy,1.4,4
81,University of Tsukuba,Japan,1.4,5
81,Université Laval,Canada,1.4,5
81,Waseda University,Japan,1.4,3
81,Westlake University,China,1.4,4
104,Brigham Young University,United States,1.3,4
104,Cardiff University,United Kingdom,1.3,4
104,Concordia University,Canada,1.3,3
104,Heidelberg University,Germany,1.3,2
104,IIT Bombay,India,1.3,4
104,IIT Delhi,India,1.3,3
104,IST Austria,Austria,1.3,3
104,KAIST,South Korea,1.3,4
104,KU Leuven,Belgium,1.3,4
104,King's College London,United Kingdom,1.3,7
104,Nanyang Technological University,Singapore,1.3,4
104,Osaka University,Japan,1.3,8
104,POSTECH,South Korea,1.3,5
104,Purdue University,United States,1.3,4
104,Stony Brook University,United States,1.3,5
104,TTI Chicago,United States,1.3,5
104,UESTC,China,1.3,3
104,UFMG,Brazil,1.3,9
104,UNSW,Australia,1.3,4
104,Univ. of California - Riverside,United States,1.3,4
104,University College London,United Kingdom,1.3,5
104,University of Arizona,United States,1.3,3
104,University of Central Florida,United States,1.3,2
104,University of Copenhagen,Denmark,1.3,2
104,University of Crete,Greece,1.3,3
104,University of Delaware,United States,1.3,2
104,University of Guelph,Canada,1.3,3
104,University of Montreal,Canada,1.3,4
104,University of North Carolina,United States,1.3,3
104,University of Pittsburgh,United States,1.3,3
104,University of Strathclyde,United Kingdom,1.3,3
104,University of York,United Kingdom,1.3,3
104,Université Paris Dauphine,France,1.3,3
104,Washington University in St. Louis,United States,1.3,5
104,Weizmann Institute of Science,Israel,1.3,5
104,York University,Canada,1.3,5
140,CRIStAL,France,1.2,4
140,California Inst. of Technology,United States,1.2,3
140,Drexel University,United States,1.2,2
140,Harbin Institute of Technology,China,1.2,4
140,IIIT Hyderabad,India,1.2,3
140,IISc Bangalore,India,1.2,3
140,INSAIT,Bulgaria,1.2,1
140,Imperial College London,United Kingdom,1.2,4
140,KAUST,Saudi Arabia,1.2,4
140,Karlsruhe Inst. of Technology,Germany,1.2,3
140,LMU Munich,Germany,1.2,3
140,Lehigh University,United States,1.2,3
140,Loughborough University,United Kingdom,1.2,1
140,Macquarie University,Australia,1.2,1
140,McGill University,Canada,1.2,3
140,National Inst. of Informatics,Japan,1.2,4
140,Open University UK,United Kingdom,1.2,2
140,RMIT University,Australia,1.2,3
140,Rochester Inst. of Technology,United States,1.2,5
140,SUTD,Singapore,1.2,2
140,Sun Yat-sen University,China,1.2,3
140,Temple University,United States,1.2,2
140,Tokyo Institute of Technology,Japan,1.2,1
140,Univ. of California - Davis,United States,1.2,2
140,University at Buffalo,United States,1.2,2
140,University of Bonn,Germany,1.2,3
140,University of Florida,United States,1.2,4
140,University of Glasgow,United Kingdom,1.2,2
140,University of Göttingen,Germany,1.2,3
140,University of Hannover,Germany,1.2,2
140,University of Houston,United States,1.2,2
140,University of Missouri,United States,1.2,3
140,University of New Hampshire,United States,1.2,3
140,University of Oldenburg,Germany,1.2,2
140,University of Potsdam,Germany,1.2,2
140,University of South Carolina,United States,1.2,3
140,University of Stuttgart,Germany,1.2,3
140,University of Sussex,United Kingdom,1.2,2
140,University of Technology Sydney,Australia,1.2,3
140,University of Texas at Arlington,United States,1.2,2
140,University of Waikato,New Zealand,1.2,3
140,Western Sydney University,Australia,1.2,2
140,Worcester Polytechnic Institute,United States,1.2,3
140,Xiamen University,China,1.2,3
140,Yale University,United States,1.2,3
185,AUEB,Greece,1.1,1
185,Aalto University,Finland,1.1,2
185,Ariel University,Israel,1.1,2
185,Baylor University,United States,1.1,1
185,Birkbeck University of London,United Kingdom,1.1,3
185,Boğaziçi University,Turkey,1.1,1
185,CISPA Helmholtz Center,Germany,1.1,2
185,CUNY,United States,1.1,2
185,Carleton University,Canada,1.1,1
185,Case Western Reserve University,United States,1.1,2
185,Chalmers/GU,Sweden,1.1,1
185,Colorado School of Mines,United States,1.1,2
185,Colorado State University,United States,1.1,2
185,Cyprus University of Technology,Cyprus,1.1,1
185,DTU,Denmark,1.1,1
185,Dalhousie University,Canada,1.1,1
185,ETS Montreal,Canada,1.1,1
185,Ecole Normale Superieure de Rennes,France,1.1,1
185,Emory University,United States,1.1,2
185,Florida Atlantic University,United States,1.1,1
185,Friedrich Schiller University Jena,Germany,1.1,1
185,George Mason University,United States,1.1,1
185,Georgetown University,United States,1.1,1
185,Griffith University,Australia,1.1,1
185,HUST,China,1.1,2
185,Hacettepe University,Turkey,1.1,1
185,Hasso Plattner Institute,Germany,1.1,2
185,Heriot-Watt University,United Kingdom,1.1,1
185,IIT Kanpur,India,1.1,1
185,IIT Madras,India,1.1,2
185,IT University of Copenhagen,Denmark,1.1,1
185,IUPUI,United States,1.1,1
185,Izmir Institute of Technology,Turkey,1.1,1
185,Kent State University,United States,1.1,1
185,Middle East Technical University,Turkey,1.1,2
185,Mississippi State University,United States,1.1,1
185,NAIST,Japan,1.1,1
185,NTNU,Norway,1.1,1
185,NTUA,Greece,1.1,1
185,NYU Abu Dhabi,United Arab Emirates,1.1,2
185,National Chiao Tung University,Taiwan,1.1,1
185,New Mexico State University,United States,1.1,1
185,Polytechnique Montreal,Canada,1.1,1
185,Portland State University,United States,1.1,1
185,Queen’s University,Canada,1.1,1
185,Radboud University,Netherlands,1.1,2
185,ShanghaiTech University,China,1.1,1
185,Sharif University of Technology,Iran,1.1,1
185,Shenzhen University,China,1.1,1
185,Sichuan University,China,1.1,2
185,Stevens Institute of Technology,United States,1.1,1
185,TU Delft,Netherlands,1.1,2
185,TU Dortmund,Germany,1.1,1
185,TU Kaiserslautern,Germany,1.1,2
185,The Hong Kong Polytechnic Univ.,Hong Kong,1.1,2
185,The University of Alabama,United States,1.1,1
185,Tianjin University,China,1.1,2
185,Trinity College Dublin,Ireland,1.1,1
185,Tufts University,United States,1.1,1
185,UC Chile,Chile,1.1,1
185,UFPR,Brazil,1.1,2
185,UNC - Charlotte,United States,1.1,2
185,Univ. of California - Merced,United States,1.1,1
185,Univ. of California - Santa Barbara,United States,1.1,2
185,Univ. of Maryland - Baltimore County,United States,1.1,2
185,Universidad Nacional de Córdoba,Argentina,1.1,1
185,Universidad de los Andes,Colombia,1.1,1
185,University of A Coruña,Spain,1.1,1
185,University of Auckland,New Zealand,1.1,1
185,University of Bergen,Norway,1.1,3
185,University of Birmingham,United Kingdom,1.1,1
185,University of Bremen,Germany,1.1,2
185,University of Bristol,United Kingdom,1.1,1
185,University of Cape Town,South Africa,1.1,1
185,University of Chicago,United States,1.1,2
185,University of Connecticut,United States,1.1,2
185,University of Erlangen–Nuremberg,Germany,1.1,1
185,University of Freiburg,Germany,1.1,2
185,University of Georgia,United States,1.1,1
185,University of Hong Kong,Hong Kong,1.1,1
185,University of Klagenfurt,Austria,1.1,2
185,University of Konstanz,Germany,1.1,1
185,University of Leeds,United Kingdom,1.1,1
185,University of Leipzig,Germany,1.1,1
185,University of Lübeck,Germany,1.1,2
185,University of Macau,Macao,1.1,1
185,University of Mainz,Germany,1.1,1
185,University of Mannheim,Germany,1.1,1
185,University of Miami,United States,1.1,1
185,University of Minnesota,United States,1.1,3
185,University of Murcia,Spain,1.1,1
185,University of Münster,Germany,1.1,1
185,University of Notre Dame,United States,1.1,1
185,University of Nottingham,United Kingdom,1.1,1
185,University of Ottawa,Canada,1.1,1
185,University of Padova,Italy,1.1,3
185,University of Queensland,Australia,1.1,2
185,University of South Florida,United States,1.1,1
185,University of Southampton,United Kingdom,1.1,3
185,University of Sydney,Australia,1.1,1
185,University of Szeged,Hungary,1.1,1
185,University of Tulsa,United States,1.1,1
185,University of Utah,United States,1.1,3
185,University of Virginia,United States,1.1,2
185,Università della Svizzera italiana,Switzerland,1.1,2
185,Université du Québec à Montréal,Canada,1.1,1
185,Washington State University,United States,1.1,2
185,West Virginia University,United States,1.1,1
185,Wichita State University,United States,1.1,1
294,Bielefeld University,Germany,1.0,1
294,City University of London,United Kingdom,1.0,1
294,EURECOM,France,1.0,1
294,Ecole Normale Superieure de Cachan,France,1.0,1
294,Goethe University Frankfurt,Germany,1.0,1
294,IIT Gandhinagar,India,1.0,1
294,IIT Hyderabad,India,1.0,1
294,IMSc,India,1.0,1
294,KTH Royal Inst. of Technology,Sweden,1.0,1
294,Maastricht University,Netherlands,1.0,1
294,Michigan State University,United States,1.0,1
294,NJIT,United States,1.0,1
294,NWPU,China,1.0,1
294,Qatar Computing Research Inst.,Qatar,1.0,1
294,Tongji University,China,1.0,1
294,University College Dublin,Ireland,1.0,1
294,University of Aberdeen,United Kingdom,1.0,1
294,University of Basel,Switzerland,1.0,1
294,University of Fribourg,Switzerland,1.0,1
294,University of Kassel,Germany,1.0,1
294,University of Marburg,Germany,1.0,1
294,University of Massachusetts Boston,United States,1.0,1
294,University of Passau,Germany,1.0,1
294,University of Tennessee,United States,1.0,1
294,University of Warsaw,Poland,1.0,1
294,University of Wollongong,Australia,1.0,1
294,University of Würzburg,Germany,1.0,1
294,University of Zurich,Switzerland,1.0,1
294,Université de Sherbrooke,Canada,1.0,1
294,Utrecht University,Netherlands,1.0,1
294,Xidian University,China,1.0,1
