Country,Year,Population_Million,GDP_Billion_USD,PPP_Factor,AI_Publications,AI_High_Impact_Publications,AI_High_Impact_Ratio,AI_VC_Investment,AI_VC_Investment_Constant2020,GenAI_VC_Investment,GenAI_VC_Investment_Constant2020,AI_Compute_VC_Investment,AI_Compute_VC_Investment_Constant2020,GitHub_AI_Projects,GitHub_High_Impact_Projects,Electricity_Production_TWh,AI_Publications_log,AI_High_Impact_Publications_log,AI_VC_Investment_log,AI_VC_Investment_Constant2020_log,GenAI_VC_Investment_log,GenAI_VC_Investment_Constant2020_log,AI_Compute_VC_Investment_log,AI_Compute_VC_Investment_Constant2020_log,GitHub_AI_Projects_log,GitHub_High_Impact_Projects_log,Electricity_Production_TWh_log,AI_VC_Investment_Constant2020_lag1,AI_VC_Investment_Constant2020_lag2,AI_VC_Investment_Constant2020_lag3,GenAI_VC_Investment_Constant2020_lag1,GenAI_VC_Investment_Constant2020_lag2,GenAI_VC_Investment_Constant2020_lag3,Electricity_Production_TWh_lag1,Electricity_Production_TWh_lag2,Electricity_Production_TWh_lag3,AI_Publications_YoY_Growth,AI_VC_Investment_Constant2020_YoY_Growth,GitHub_AI_Projects_YoY_Growth,AI_Publications_PerCapita,AI_VC_Investment_Constant2020_PerCapita,GitHub_AI_Projects_PerCapita,AI_VC_Investment_Constant2020_PPP,GenAI_VC_Investment_Constant2020_PPP,researchers_per_million,tertiary_gross_enrollment_pct,stem_graduates_pct,AI_Talent_Index,rd_expenditure_pct_gdp,patent_applications_resident,high_tech_exports_usd,fixed_broadband_per_100,secure_internet_servers_per_million,Innovation_Foundation_Index,Rmax_Total,Rmax_Share,Chip_Index,Top_AI_Depts,CS_Score,Industry_VC_Total,Industry_Count,AI_Researchers_Per_Million,Crossborder_VC_Total,Crossborder_AI_Compute,Crossborder_GenAI,A1_Hardware_Compute,A2_Energy_IDC,A3_Connectivity,B1_Talent_Stock,B3_STEM_Supply,C1_Research_Qty,C2_High_Impact_Res,D1_GitHub_Activity,D3_OpenSource_Impact,E1_Vertical_VC,E2_Capital_Flow,E3_Ind_Adoption,F1_Gov_RD_Exp,F2_IP_Protection,A1_Hardware_Compute_log,A2_Energy_IDC_log,B1_Talent_Stock_log,C1_Research_Qty_log,C2_High_Impact_Res_log,D1_GitHub_Activity_log,D3_OpenSource_Impact_log,E1_Vertical_VC_log,E2_Capital_Flow_log,F2_IP_Protection_log,A3_Connectivity_norm,B3_STEM_Supply_norm,E3_Ind_Adoption_norm,F1_Gov_RD_Exp_norm,TOPSIS_Score
CHN,2019,1411.8,17963,0.237,19170.15228325956,6634.253724458709,0.3460720408701243,24701.242865,25000.710416355105,10.0,10.121235823230348,2234.4569140000003,2261.546536344153,7264.331769,839.4007246,7503.429999999999,9.86116194290614,8.800152186345446,10.114649322744624,10.12669951816423,2.3978952727983707,2.4088564178299645,7.712200921947703,7.724246243912454,8.89086924172012,6.733878831178946,8.923248791816174,38935.20451440781,34995.39291557079,20839.06509264083,8.245320589406612,22.695435906976744,0.0,7166.140000000001,6604.44,6133.16,32.92327976453622,-35.78893259157353,-7.094147421085772,13.578518404348744,17.70839383507232,5.145439700382491,105488.22960487386,42.70563638493818,1483.85803,56.6050917923292,,0.2660184258941432,2.24463,1243568.0,715336038300.0,31.5611,729.738695573417,0.3413796654268088,531832.67388,0.32293206988200107,209645844815.59998,39,95.4,49402.48573,21,1483.85803,20775,1912.7775996666664,16.5,61.37351733590778,42.21806955132303,31.5611,15.014184231873664,33.85701855525495,19170.15228325956,6634.253724458709,7264.331769,839.4007246,2271.6677721673836,45775.710416355105,37.49491458349793,2.24463,1243568.0,4.133140783623361,3.766258684447768,2.773474844009998,9.86116194290614,8.800152186345446,8.89086924172012,6.733878831178946,7.728709650462908,10.731530734576037,14.033496029226574,0.6138815050219925,0.36365211828985633,0.6786429383028699,0.33406105451406504,0.7147170970485982
GBR,2019,67.5,3070,0.69,3861.515377976296,1494.7594302517314,0.3870914094443125,3874.54296,3921.5163005396953,11.042573,11.17644854282362,58.9938445,59.70906123034806,7013.762968,539.1132163,327.19,8.259073902551162,7.310389336948065,8.262441050681415,8.274488640249208,2.488448121368097,2.499503638714768,4.094241965292549,4.106092965842883,8.855772202657066,6.291778777397587,5.793592708965712,2434.705849390681,2270.4930583141577,1047.0306068925,10.810398598168062,14.50572838514892,6.311974563333333,333.76,338.22,339.18,31.089204895589795,61.06735446177653,16.87843861313123,57.20763522927846,58.09653778577327,103.90759952592592,5683.356957303907,16.197751511338584,,65.4840774536133,,0.5388243333283252,2.6708,12061.0,76930491386.0,40.0228,36099.3681619667,0.589199403923718,32143.142,0.019517513474384962,4219923130.7599998,37,53.379999999999995,7749.08592,18,,7569,521.8441043333333,343.46105266666666,2.8844098258422766,7.039554172905458,40.0228,1.0,26.62351754379295,3861.515377976296,1494.7594302517314,7013.762968,539.1132163,70.88550977317168,11490.516300539695,4.385884060458034,2.6708,12061.0,1.3569710612998602,2.0843736305222422,0.6931471805599453,8.259073902551162,7.310389336948065,8.855772202657066,6.291778777397587,4.275074711359068,9.34936432911066,9.397815294010933,0.7828147518381967,0.28104802130724654,0.08810100758305799,0.42002718199958894,0.42285927654112815
DEU,2019,83.2,4072,0.75,4247.84271592661,1260.5655748244435,0.2967542960331731,2172.0122045,2198.344773267892,6.820665,6.903355893625342,22.464877,22.73723178568635,5920.869102,430.1364309,600.0899999999999,8.35440192270259,7.140108748358687,7.683869596669558,7.695914764653369,2.0567695893048343,2.0672874659338536,3.1555047073830798,3.167044776893372,8.686407404736057,6.066424585025547,6.3987446737397065,1006.5179947654324,663.8589267792737,337.4591926808333,37.411323050577465,29.565075479396164,15.096666666666668,632.28,644.46,641.52,22.070264999415578,118.41087637784491,18.182326303928864,51.05580187411791,26.422413140239083,71.16429209134614,2931.126364357189,9.20447452483379,5398.63462,72.705078125,,0.5546509394770869,3.16701,46632.0,208177564289.0,42.1156,77970.0331298817,0.6055114262962429,66894.41,0.04061869709364543,27696248236.5482,47,60.67999999999999,4344.024409,18,5398.63462,2306,9.891148000000001,7.3897625,7.84913223957018,15.46142814987321,42.1156,54.62523580187201,31.120988248917055,4247.84271592661,1260.5655748244435,5920.869102,430.1364309,29.640587679311693,4504.344773267892,9.342773910891287,3.16701,46632.0,2.1803194021864556,2.801019956361935,4.018636979612197,8.35440192270259,7.140108748358687,8.686407404736057,6.066424585025547,3.422325524822648,8.413019698361106,10.750063723997085,0.8245963676998975,0.3324075919651941,0.17651348165424166,0.5201216328515772,0.4933631306089696
FRA,2019,67.6,2782,0.73,2645.9589242916145,586.5798168245634,0.2216889353192074,996.2286305,1008.306490314431,12.981216,13.138594840829096,28.3785085,28.72255768400469,3719.170145,223.3880644,565.52,7.881166684272023,6.376012095215183,6.904980062127747,6.91701873073482,2.6377147144250044,2.6489082807658657,3.3802634036300097,3.391906275500793,8.221524684124471,5.413376983285652,6.339512384346196,805.6881481250499,503.99261646430034,258.66927958083335,19.61681531501394,7.07211388004896,1.1102983683333334,576.2399999999999,555.74,558.84,14.708042156346846,25.14848240735608,22.349279822859835,39.14140420549726,14.915776483941288,55.01730983727811,1381.241767554015,17.99807512442342,4773.97249,67.7331314086914,,0.505380458924314,2.19179,14103.0,120602174129.0,45.2765,29255.7243091748,0.5110113960790695,68889.02,0.04182983655073842,9729730482.05,8,9.2,1992.457261,18,4773.97249,1272,67.01507074999999,70.35173350000001,6.248777919887115,7.278584372069931,45.2765,48.30469022886014,16.397598011603556,2645.9589242916145,586.5798168245634,3719.170145,223.3880644,41.861152524833784,2280.306490314431,5.320626978193538,2.19179,14103.0,1.9808328918840914,2.113671984223436,3.8980192130114912,7.881166684272023,6.376012095215183,8.221524684124471,5.413376983285652,3.757965880137314,7.732503579901765,9.554213724077707,0.8877020202119625,0.16427153265606034,0.10477334375980184,0.3234022794329118,0.429187897338475
CAN,2019,38.9,2139,0.84,2087.725228908922,779.521152023297,0.3733830205379503,2133.33303,2159.196668611654,70.644279,71.50074073210793,237.2268695,240.10290898161907,6834.042664,295.562921,655.6999999999999,7.644309220549717,6.659961840194674,7.665909478729802,7.677954546816558,4.271713304610357,4.2835967788030285,5.473223452826505,5.485223850571074,8.829817991128328,5.692259408402818,6.487227293196927,1537.6073634703307,989.3472287882496,822.2914026750001,68.73398187176426,6.985826095471237,35.206851145,661.1999999999999,669.3499999999999,667.1300000000001,32.569566704222794,40.42574976607916,20.870827153793385,53.66902902079491,55.50634109541527,175.6823306940874,2570.472224537684,85.11992944298564,4850.93689,73.1128768920898,,0.4518771819727989,1.75578,4238.0,36788635481.0,40.0768,35872.9396271701,0.5321204255149062,16146.59,0.009804308735293192,2183149408.5099998,24,33.6,4266.66606,17,4850.93689,2178,195.18210441666668,26.7999445,1.4551196100069588,8.878234635899314,40.0768,49.08344241237975,24.494049431518302,2087.725228908922,779.521152023297,6834.042664,295.562921,311.603649713727,4337.196668611654,2.170607723929221,1.75578,4238.0,0.8981754810400868,2.2903338152175077,3.9136904626958455,7.644309220549717,6.659961840194674,8.829817991128328,5.692259408402818,5.744936093267035,8.375214026599748,8.352082671352637,0.7838928325227017,0.25673022689635483,0.0485887191171883,0.23545124757951222,0.4258067803527834
JPN,2019,125.1,4231,0.98,3621.326152875016,763.5561917832079,0.2108498819353819,1474.3282045,1492.202343858428,46.810767,47.3782811873289,132.861283,134.4720377019945,3299.637145,179.6072646,1047.4,8.194871682118464,6.639295524019507,7.296635755547326,7.308678316727402,3.867250865178228,3.879050977211558,4.896804062267233,4.908765255200893,8.101870803060564,5.196324864980091,6.955020471449251,1388.5016074281164,727.8315250844553,358.4358735266667,39.738747214655525,153.2910887392901,4.6848989633333336,1082.93,1076.86,1063.7,8.441826088368165,7.468535569245294,1.9884002284671576,28.947451261990537,11.928076289835555,26.375996362909675,1522.6554529167631,48.34518488502949,5376.11987,62.1184997558594,,0.3644613201965044,3.21824,245372.0,104081423307.0,33.5459,18646.9956488435,0.5882357482300251,109502.982,0.06649088401719826,51020544750.367195,9,12.959999999999999,2948.656409,19,5376.11987,3002,57.97144041666667,40.94383766666667,13.403407213001593,8.29110103192265,33.5459,54.397423843045615,15.262338766468021,3621.326152875016,763.5561917832079,3299.637145,179.6072646,181.8503188893234,4494.202343858428,4.778222029963671,3.21824,245372.0,2.6674647906077467,2.22905706377104,4.014533091643974,8.194871682118464,6.639295524019507,8.101870803060564,5.196324864980091,5.208667888587982,8.410765961211455,12.410534780755937,0.6535069595146833,0.15130726201629907,0.09509885736441356,0.5304556420757917,0.485222821044443
KOR,2019,51.7,1665,0.78,2012.5652591530768,756.156922864914,0.3757179646354018,1030.9651405,1043.464131253031,32.3840215,32.77663185060618,57.4094895,58.10549817207665,3302.571157,251.4919408,586.8,7.607662190569904,6.629570527681097,6.939220166885727,6.951259239816285,3.508077387310132,3.5197691980190453,4.0674783680722335,4.079323951761299,8.102759331119904,5.531379330582274,6.376386753984817,1147.008420941458,767.2248526119951,207.1401733925,44.93305131103146,4.812657893104855,1.8536172583333332,592.9100000000001,576.4100000000001,560.98,33.477747647891576,-9.027334742968874,47.21577566974855,38.92776129889897,20.183058631586672,63.87951947775628,1337.7745272474756,42.021322885392536,8328.96727,93.9989166259766,,0.7330973308825827,4.62703,171603.0,153549664196.0,42.0374,4538.9511819436,0.8420150411404391,,0.0,83564665605.0,10,17.619999999999997,2061.930281,19,8328.96727,1628,90.297987,32.2105495,8.157073366209218,3.3484191042194813,42.0374,84.27534610775791,28.21829957006779,2012.5652591530768,756.156922864914,3302.571157,251.4919408,90.88213002268283,2671.464131253031,6.707830248666428,4.62703,171603.0,2.2145266261290146,1.4698123547286104,4.4458853870212796,7.607662190569904,6.629570527681097,8.102759331119904,5.531379330582274,4.5205065602109,7.890756221388377,12.052944775787635,0.8230351471530775,0.2992598842703933,0.12951588936456768,0.8146338356143589,0.47799477264747303
ARE,2019,9.4,507,0.43,161.2341279859344,53.68730212996403,0.3329772846518422,74.14,75.0388423934298,,,,,436.0768359,10.23256802,138.45,5.08904052636724,4.001631545916344,4.319353040145823,4.331244293851399,,,,,6.08010900549816,2.4188174175859527,4.937706114073498,20.057642104340903,65.06087870257038,19.41,,,,136.01,134.57,129.61,40.73832204621044,274.1159703771451,40.82362552484866,17.1525668070143,7.982855573769128,46.39115275531915,174.50893579867397,,2476.63113,53.8814655213653,,0.2356428650424984,1.31065,55.0,670459816.0,32.4803,1977.81338448843,0.4117467205045719,9013.75,0.005473204426615714,1058806531.3534999,4,7.359999999999999,148.28,8,2476.63113,266,0.0,0.0,1.0,0.36850099120876784,32.4803,25.059402792202068,10.814617161974255,161.2341279859344,53.68730212996403,436.0768359,10.23256802,0.0,341.03884239342983,0.02513501852969383,1.31065,55.0,0.6931471805599453,0.3137159738014165,3.260378654787987,5.08904052636724,4.001631545916344,6.0801090054981595,2.4188174175859527,0.0,5.834924304863333,4.02535169073515,0.6322328340071202,0.10051580899969201,0.010321467743831966,0.14566054826320357,0.191190086729648
IND,2019,1428.6,3385,0.145,6719.58440539617,1686.303842983643,0.2509535919556951,1530.792518,1549.3512071114587,5.23909,5.302606538912788,11.834471999999998,11.977948195541648,30875.83634,849.2272628,1611.1799999999998,8.812930394824667,7.430887174795275,7.334193909013897,7.346236769479934,1.8308343384132888,1.8409632841675727,2.5521346759623245,2.563251624477468,10.337761548760806,6.745503681747908,7.385342579363795,1231.0277275682995,528.5329500375357,436.8478275583333,3.846166867383513,2.462131970624235,0.9463011216666668,1571.65,1462.39,1394.9299999999998,-0.6375383901050302,25.858351718198637,42.224569246119344,4.70361501147709,1.0845241544949311,21.612653184936303,10685.180738699715,36.56970026836406,,28.7996949674505,,0.1017193658863866,0.65942,19454.0,23471089532.0,1.37913,382.862055209059,0.0587432970742407,6334.34,0.00384625019860646,5083676489.100201,20,24.86,3061.585036,22,,646,0.0,0.0,1.0,8.516362801709835,1.37913,1.0,5.919187687078178,6719.58440539617,1686.303842983643,30875.83634,849.2272628,17.280554734454437,2195.3512071114587,1.4279741836791253,0.65942,19454.0,0.6931471805599453,2.2530127171563503,0.6931471805599453,8.812930394824667,7.430887174795275,10.337761548760806,6.745503681747908,2.905837912089323,7.694552720220546,9.875859385418654,0.01131485914595356,0.04461168588212159,0.03534289954021825,0.014295784900231614,0.4015788270977339
USA,2020,331.9,25462,1.0,20165.66436091591,7494.118505660602,0.3716276524063016,62871.0791505,62871.0791505,1100.916507,1100.916507,3759.115692,3759.115692,43785.54878,1701.767476,4043.18,9.911786241016069,8.922007221707311,11.048857451460156,11.048857451460156,7.004806221869773,7.004806221869773,8.232205005059516,8.232205005059516,10.68708194371854,7.440010133466204,8.30503408953556,52791.91144803519,46496.24046753804,32437.49345785884,2653.7152672381694,451.88240788211874,629.9313903141574,4158.38,4201.55,4052.31,17.800772153891064,19.092257556133507,23.864691374065416,60.75825357311212,189.4277768921362,131.92391919252788,62871.0791505,1100.916507,4464.09495,87.5676574707031,,0.6219314013492089,3.42467,269586.0,141612133157.0,35.7157,140775.773474768,0.6474635561865834,668704.3,0.2753272411260375,73869052285.59999,152,260.12,125742.1583015,22,4464.09495,44715,2718.0191365,819.2941438333335,42.08921502877792,45.41690273059362,35.7157,45.169243049402,86.53433455222063,20165.66436091591,7494.118505660602,43785.54878,1701.767476,4860.032198999999,107586.07915050001,25.32530751417421,3.42467,269586.0,3.7632727344457537,3.837663675884203,3.832313841526411,9.911786241016069,8.922007221707311,10.68708194371854,7.440010133466204,8.489006080969208,11.586055837254948,12.504646437273118,0.6968258385746594,0.9652089733316803,0.4615824221449338,0.572096273037231,0.7479770860465991
CHN,2020,1411.8,17963,0.237,22558.845111166705,8264.907159903529,0.3663710229479953,32607.247347,32607.247347,20.0,20.0,6358.952349,6358.952349,5762.306754,571.6760776,7779.07,10.023926839948652,9.019894763446,10.392320521463503,10.392320521463503,3.044522437723423,3.044522437723423,8.757776164010503,8.757776164010503,8.659266678199865,6.350320247268419,8.959320614561266,25000.710416355105,38935.20451440781,34995.39291557079,10.121235823230348,8.245320589406612,22.695435906976744,7503.429999999999,7166.140000000001,6604.44,17.676921799240695,30.425283137829595,-20.67671277638752,15.97878248418098,23.09622279855504,4.081531912452189,137583.3221392405,84.38818565400844,1600.30633,61.6124675996947,35.0,0.3009157091447813,2.40666,1344817.0,757483821706.0,33.907,948.458649280703,0.385262668235718,566635.42188,0.23330217471385895,235920629716.69998,42,103.08,65214.494694,21,1600.30633,25666,5247.213980666666,34.809176,52.58394965601939,43.82783199535823,33.907,16.192448051147867,37.630982143813156,22558.845111166705,8264.907159903529,5762.306754,571.6760776,6378.952349,58273.247347,41.69967309454549,2.40666,1344817.0,3.98124957651758,3.8028291964214986,2.84447022060763,10.023926839948652,9.019894763446,8.659266678199865,6.350320247268419,8.760915907502167,10.972915548282156,14.111769245876912,0.6607161249808817,0.4067494861873817,0.7536401873946745,0.3667454096692366,0.736083699797562
GBR,2020,67.5,3070,0.69,4489.125247545026,1634.6519580150823,0.3641359658897971,3321.7409075,3321.7409075,17.066911,17.066911,65.022449,65.022449,8881.754615,458.3540365,310.3,8.409635875123422,7.399796754930831,8.108545295859507,8.108545295859507,2.8940821436712825,2.8940821436712825,4.1899948205568025,4.1899948205568025,9.091866992274673,6.129821234095869,5.7407570774475625,3921.5163005396953,2434.705849390681,2270.4930583141577,11.17644854282362,10.810398598168062,14.50572838514892,327.19,333.76,338.22,16.252942384956693,-15.294476602255912,26.63323034329266,66.50555922288926,49.21097640740741,131.58154985185186,4814.117257246377,24.73465362318841,,69.3701629638672,,0.5925494669456958,2.93883,11990.0,58169579347.0,40.5775,36636.6265132446,0.6322540560757631,34067.502,0.01402669511429157,3886832830.9399996,39,54.18,6643.481815,20,,8706,292.3323753333333,91.52938566666666,2.1563164486680253,7.031181576211607,40.5775,1.0,28.26085123494847,4489.125247545026,1634.6519580150823,8881.754615,458.3540365,82.08936,12027.7409075,3.431215319457489,2.93883,11990.0,1.1494056668632555,2.0833316623657043,0.6931471805599453,8.409635875123422,7.399796754930831,9.091866992274673,6.129821234095869,4.4199166551559514,9.395054140772995,9.391911647379434,0.7938890362029165,0.29974580966765335,0.07107326884827393,0.4740936370526077,0.42615640334649674
DEU,2020,83.2,4072,0.75,4698.877475436537,1355.7732163766038,0.2885312978395227,1956.3006745,1956.3006745,87.564941,87.564941,42.766113,42.766113,8000.778329,411.2955738,566.75,8.45529171830229,7.212864524554327,7.579321596115786,7.579321596115786,4.483736079526954,4.483736079526954,3.778859842141736,3.778859842141736,8.987419087083962,6.021740504268376,6.341681180985668,2198.344773267892,1006.5179947654324,663.8589267792737,6.903355893625342,37.411323050577465,29.565075479396164,600.0899999999999,632.28,644.46,10.617972219612648,-11.010288363826003,35.12844467879608,56.47689273361222,23.513229260817308,96.16320106971152,2608.400899333333,116.75325466666668,5390.05249,72.3894195556641,,0.5933438028237493,3.13136,42260.0,182393711293.0,43.3049,97517.56929049,0.6073661635843228,131048.77,0.05395702748892243,24198881779.8842,44,57.26,3912.601349,16,5390.05249,3260,35.83479491666667,21.086466333333334,9.197445831032821,18.475368177187462,43.3049,54.53839886847489,30.148276976813413,4698.877475436537,1355.7732163766038,8000.778329,411.2955738,130.331054,5216.3006745,8.198906316459755,3.13136,42260.0,2.322137280210454,2.9691504966968525,4.017074653023691,8.45529171830229,7.212864524554327,8.987419087083962,6.021740504268376,4.877721265149269,8.559735434963327,10.651619953928417,0.8483400965532618,0.3212995633453589,0.15611113924094278,0.5129303888764993,0.5133811230044661
FRA,2020,67.6,2782,0.73,2681.3841853162285,629.3688702211653,0.2347179019208471,1316.3309335,1316.3309335,31.391967,31.391967,20.44107,20.44107,5025.339387,183.3563865,527.2500000000001,7.894461299412982,6.446305156330044,7.183362948462159,7.183362948462159,3.4779104599592743,3.4779104599592743,3.0653082416737205,3.0653082416737205,8.522447242087171,5.216870767421557,6.269569656496167,1008.306490314431,805.6881481250499,503.99261646430034,13.138594840829096,19.61681531501394,7.07211388004896,565.52,576.2399999999999,555.74,1.338843951785762,30.54869190512841,35.119910923031995,39.66544652834658,19.472351087278103,74.3393400443787,1803.193059589041,43.00269452054795,4883.2219,68.8709411621094,,0.5404854195668141,2.27464,12771.0,87513986459.0,46.4712,36107.8390576723,0.5254263217489247,89828.33,0.03698523588656341,8454623459.79,7,8.2,2632.661867,16,4883.2219,1519,47.71926491666667,13.548024166666668,5.510593735417993,8.183288677809784,46.4712,49.410113211248486,16.568082928755715,2681.3841853162285,629.3688702211653,5025.339387,183.3563865,51.833037000000004,2835.3309335,4.037234524886807,2.27464,12771.0,1.8734306556589166,2.21738538424855,3.9201918139013507,7.894461299412982,6.446305156330044,8.522447242087171,5.216870767421557,3.9671366958006886,7.950266571076964,9.455010553834672,0.9115535571337773,0.16621841185165234,0.08188239693127457,0.34011460940023863,0.4326678797998198
CAN,2020,38.9,2139,0.84,2386.1395153872145,797.4247898515492,0.3341903458323751,1884.753329,1884.753329,52.741481,52.741481,119.306172,119.306172,9439.298707,307.6551086,655.8900000000001,7.77785107263551,6.682640773928494,7.542082664077535,7.542082664077535,3.98418516142317,3.98418516142317,4.79003992673523,4.79003992673523,9.152742901329605,5.732224500136594,6.487516576765354,2159.196668611654,1537.6073634703307,989.3472287882496,71.50074073210793,68.73398187176426,6.985826095471237,655.6999999999999,661.1999999999999,669.3499999999999,14.293752949196705,-12.710437340018633,38.12174098244701,61.340347439260015,48.4512423907455,242.65549375321336,2243.753963095238,62.78747738095238,5155.65021,75.2389068603516,,0.4843009860492255,1.93414,4452.0,30705829277.0,40.795,39858.7243645171,0.5564990240225864,26698.05999,0.010992456905786525,1820091996.361,24,33.6,3769.506658,16,5155.65021,3502,172.05856816666665,117.4499995,1.5701952578800977,9.532685655464249,40.795,52.16663624352131,25.280271965225737,2386.1395153872145,797.4247898515492,9439.298707,307.6551086,172.047653,5386.753329,1.839641293892003,1.93414,4452.0,0.9439818718499431,2.3544833416289745,3.9734310613344563,7.77785107263551,6.682640773928494,9.152742901329605,5.732224500136594,5.153567007435206,8.59188375493065,8.401333305321703,0.7982313056266168,0.2657086181789954,0.04268550928259006,0.2714296564264936,0.43323094755602576
JPN,2020,125.1,4231,0.98,3842.0212385193854,765.8593275651618,0.1993376090394294,1358.436796,1358.436796,35.052746,35.052746,87.100637,87.100637,3825.545392,122.4149215,1011.03,8.254014117096382,6.642303378503497,7.214825772370251,7.214825772370251,3.5849830328133763,3.5849830328133763,4.478479763335971,4.478479763335971,8.249717688717183,4.815552023934177,6.919713493676803,1492.202343858428,1388.5016074281164,727.8315250844553,47.3782811873289,39.738747214655525,153.2910887392901,1047.4,1082.93,1076.86,6.094316731707727,-8.964303561710452,15.938366065399578,30.711600627652963,10.858807322142288,30.5798992166267,1386.1599959183673,35.7681081632653,5450.44287,62.1358413696289,,0.3814360965508274,3.26458,227348.0,102929600738.0,34.8371,22848.7181314895,0.5852407152956873,593700.08,0.24444557195565772,53000290501.667496,9,12.42,2716.873592,20,5450.44287,2509,47.387893,54.632287000000005,36.1400311152656,8.772191241910189,34.8371,55.14944943586163,15.13359736882006,3842.0212385193854,765.8593275651618,3825.545392,122.4149215,122.153383,3867.436796,4.694277011517293,3.26458,227348.0,3.614695393707343,2.279540723600045,4.028016875897941,8.254014117096382,6.642303378503497,8.249717688717183,4.815552023934177,4.813430594753591,8.260605775740492,12.334241560738974,0.6792850665486224,0.14983707947535002,0.09360159053163399,0.5398032506537749,0.5069972172740344
KOR,2020,51.7,1665,0.78,2513.824603858719,1027.9822248437802,0.4089315631909355,1186.855876,1186.855876,42.416215,42.416215,70.01216400000001,70.01216400000001,4124.612175,183.4748423,577.11,7.829958340085477,6.936325461480553,7.079905176064832,7.079905176064832,3.770832988840237,3.770832988840237,4.262851186310707,4.262851186310707,8.324969693818298,5.217513098085683,6.359764161984142,1043.464131253031,1147.008420941458,767.2248526119951,32.77663185060618,44.93305131103146,4.812657893104855,586.8,592.9100000000001,576.4100000000001,24.906488990900154,13.741894948969534,24.890940389206584,48.62329988121313,22.95659334622824,79.77973259187621,1521.6100974358974,54.37976282051282,8620.009,96.8767700195312,,0.7672086465192085,4.79571,180477.0,163074029188.0,43.0541,5939.01112308707,0.8677609235050606,18720.66,0.007707902685624371,93736217633.69998,10,18.46,2373.711752,20,8620.009,2010,126.56526816666667,45.916215,10.12639857205423,3.5225925882761295,43.0541,87.22020610449442,29.492792569462527,2513.824603858719,1027.9822248437802,4124.612175,183.4748423,112.428379,3196.855876,7.153924287686476,4.79571,180477.0,2.4093205344928714,1.509085410886179,4.4798360309299525,7.8299583400854775,6.936325461480553,8.324969693818298,5.217513098085683,4.731171615716832,8.070235825461532,12.103364165670147,0.8433330107074501,0.3138141565596816,0.13747254744013948,0.8486596149612349,0.49731962223575327
ARE,2020,9.4,507,0.43,279.7873030895279,121.16944536509968,0.4330769982307854,73.37,73.37,,,,,586.5167986,12.47065885,137.31,5.637597454211705,4.805408977543992,4.309052634715209,4.309052634715209,,,,,6.375904838971234,2.600513901624021,4.929497542636617,75.0388423934298,20.057642104340903,65.06087870257038,,,,138.45,136.01,134.57,73.5285864007251,-2.2239713996119903,34.49849896051313,29.7646067116519,7.80531914893617,62.395404106382976,170.6279069767442,,2581.47405,54.9746998074699,,0.2610646319458347,1.48831,39.0,1202292537.0,34.3453,1478.66650469874,0.4292479995412834,9013.75,0.0037112531199512554,936477964.6287999,3,6.24,146.74,11,2581.47405,1386,134.11718299999998,0.0,1.0,0.2801693766923191,34.3453,26.120239398172778,10.938583397248161,279.7873030895279,121.16944536509968,586.5167986,12.47065885,0.0,1459.37,0.0471156620308116,1.48831,39.0,0.6931471805599453,0.246992394718148,3.3002802903994866,5.637597454211705,4.805408977543992,6.375904838971234,2.6005139016240215,0.0,7.286445107253312,3.6888794541139363,0.6694665465367798,0.10193146082650567,0.010713520650442478,0.18149775456368972,0.22518192352335764
IND,2020,1428.6,3385,0.145,9171.135979408944,2514.085740762949,0.2741302436696588,2221.6302325,2221.6302325,13.969883,13.969883,22.8258755,22.8258755,57303.05117,1159.374894,1570.97,9.123925469359497,7.830062173707381,7.706446562971642,7.706446562971642,2.706040382769732,2.706040382769732,3.170772195979483,3.170772195979483,10.95612660125075,7.056498416370314,7.360084888837585,1549.3512071114587,1231.0277275682995,528.5329500375357,5.302606538912788,3.846166867383513,2.462131970624235,1611.1799999999998,1571.65,1462.39,36.48367854482268,43.39100278250716,85.59189956504348,6.419666792250416,1.5551100605487893,40.11133359232816,15321.58781034483,96.34402068965518,259.26325,29.5619706114824,32.0,0.1120371100915104,0.64558,23141.0,21583797567.0,1.63623,472.187112968085,0.0861141742538317,10953.34,0.004509845208585426,3828931851.921,22,26.68,4443.260465,21,259.26325,749,0.36,7.5,1.0,8.301405562575983,1.63623,2.6233144420523304,6.656603785484886,9171.135979408944,2514.085740762949,57303.05117,1159.374894,36.7957585,2970.6302325,1.5626815367454223,0.64558,23141.0,0.6931471805599453,2.2301655245002103,1.2873891986664112,9.123925469359497,7.830062173707381,10.95612660125075,7.056498416370314,3.6321968873349326,7.9968659810379865,10.049404427436283,0.016447721071624073,0.0530327244376984,0.03774557757413316,0.01150400883809761,0.43236476080236325
